time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car
09:25:00	33900	0	118	0	7689	0	118	0	7689
09:30:00	34200	0	135	0	7554	0	135	0	7554
09:35:00	34500	0	146	0	7408	0	146	0	7408
09:40:00	34800	0	147	0	7261	0	147	0	7261
09:45:00	35100	0	158	0	7103	0	158	0	7103
09:50:00	35400	0	181	0	6922	0	181	0	6922
09:55:00	35700	0	136	0	6786	0	136	0	6786
10:00:00	36000	0	155	0	6631	0	155	0	6631
10:05:00	36300	0	162	0	6469	0	162	0	6469
10:10:00	36600	0	203	0	6266	0	203	0	6266
10:15:00	36900	0	176	0	6090	0	176	0	6090
10:20:00	37200	0	177	0	5913	0	177	0	5913
10:25:00	37500	0	222	0	5691	0	222	0	5691
10:30:00	37800	0	193	0	5498	0	193	0	5498
10:35:00	38100	0	219	0	5279	0	219	0	5279
10:40:00	38400	0	205	0	5074	0	205	0	5074
10:45:00	38700	0	233	0	4841	0	233	0	4841
10:50:00	39000	0	208	0	4633	0	208	0	4633
10:55:00	39300	0	189	0	4444	0	189	0	4444
11:00:00	39600	0	192	0	4252	0	192	0	4252
11:05:00	39900	0	207	0	4045	0	207	0	4045
11:10:00	40200	0	194	0	3851	0	194	0	3851
11:15:00	40500	0	200	0	3651	0	200	0	3651
11:20:00	40800	0	184	0	3467	0	184	0	3467
11:25:00	41100	0	193	0	3274	0	193	0	3274
11:30:00	41400	0	173	0	3101	0	173	0	3101
11:35:00	41700	0	172	0	2929	0	172	0	2929
11:40:00	42000	0	150	0	2779	0	150	0	2779
11:45:00	42300	0	174	0	2605	0	174	0	2605
11:50:00	42600	0	172	0	2433	0	172	0	2433
11:55:00	42900	0	153	0	2280	0	153	0	2280
12:00:00	43200	0	139	0	2141	0	139	0	2141
12:05:00	43500	0	129	0	2012	0	129	0	2012
12:10:00	43800	0	117	0	1895	0	117	0	1895
12:15:00	44100	0	117	0	1778	0	117	0	1778
12:20:00	44400	0	103	0	1675	0	103	0	1675
12:25:00	44700	0	101	0	1574	0	101	0	1574
12:30:00	45000	0	84	0	1490	0	84	0	1490
12:35:00	45300	0	87	0	1403	0	87	0	1403
12:40:00	45600	0	83	0	1320	0	83	0	1320
12:45:00	45900	0	77	0	1243	0	77	0	1243
12:50:00	46200	0	69	0	1174	0	69	0	1174
12:55:00	46500	0	64	0	1110	0	64	0	1110
13:00:00	46800	0	65	0	1045	0	65	0	1045
13:05:00	47100	0	55	0	990	0	55	0	990
13:10:00	47400	0	50	0	940	0	50	0	940
13:15:00	47700	0	54	0	886	0	54	0	886
13:20:00	48000	0	45	0	841	0	45	0	841
13:25:00	48300	0	42	0	799	0	42	0	799
13:30:00	48600	0	46	0	753	0	46	0	753
13:35:00	48900	0	40	0	713	0	40	0	713
13:40:00	49200	0	40	0	673	0	40	0	673
13:45:00	49500	0	39	0	634	0	39	0	634
13:50:00	49800	0	37	0	597	0	37	0	597
13:55:00	50100	0	31	0	566	0	31	0	566
14:00:00	50400	0	37	0	529	0	37	0	529
14:05:00	50700	0	34	0	495	0	34	0	495
14:10:00	51000	0	26	0	469	0	26	0	469
14:15:00	51300	0	22	0	447	0	22	0	447
14:20:00	51600	0	38	0	409	0	38	0	409
14:25:00	51900	0	24	0	385	0	24	0	385
14:30:00	52200	0	19	0	366	0	19	0	366
14:35:00	52500	0	26	0	340	0	26	0	340
14:40:00	52800	0	18	0	322	0	18	0	322
14:45:00	53100	0	21	0	301	0	21	0	301
14:50:00	53400	0	15	0	286	0	15	0	286
14:55:00	53700	0	19	0	267	0	19	0	267
15:00:00	54000	0	12	0	255	0	12	0	255
15:05:00	54300	0	15	0	240	0	15	0	240
15:10:00	54600	0	9	0	231	0	9	0	231
15:15:00	54900	0	12	0	219	0	12	0	219
15:20:00	55200	0	10	0	209	0	10	0	209
15:25:00	55500	0	18	0	191	0	18	0	191
15:30:00	55800	0	10	0	181	0	10	0	181
15:35:00	56100	0	11	0	170	0	11	0	170
15:40:00	56400	0	8	0	162	0	8	0	162
15:45:00	56700	0	6	0	156	0	6	0	156
15:50:00	57000	0	13	0	143	0	13	0	143
15:55:00	57300	0	7	0	136	0	7	0	136
16:00:00	57600	3	8	0	131	3	8	0	131
16:05:00	57900	6	4	0	133	6	4	0	133
16:10:00	58200	5	2	0	136	5	2	0	136
16:15:00	58500	3	3	0	136	3	3	0	136
16:20:00	58800	7	2	0	141	7	2	0	141
16:25:00	59100	6	3	0	144	6	3	0	144
16:30:00	59400	178	2	0	320	178	2	0	320
16:35:00	59700	208	6	0	522	208	6	0	522
16:40:00	60000	207	7	0	722	207	7	0	722
16:45:00	60300	194	5	0	911	194	5	0	911
16:50:00	60600	210	4	0	1117	210	4	0	1117
16:55:00	60900	194	2	0	1309	194	2	0	1309
17:00:00	61200	6438	7	0	7740	6438	7	0	7740
17:05:00	61500	186	4	0	7922	186	4	0	7922
17:10:00	61800	194	8	0	8108	194	8	0	8108
17:15:00	62100	193	17	0	8284	193	17	0	8284
17:20:00	62400	212	21	0	8475	212	21	0	8475
17:25:00	62700	193	28	0	8640	193	28	0	8640
17:30:00	63000	10	46	0	8604	10	46	0	8604
17:35:00	63300	5	33	0	8576	5	33	0	8576
17:40:00	63600	12	51	0	8537	12	51	0	8537
17:45:00	63900	8	59	0	8486	8	59	0	8486
17:50:00	64200	6	71	0	8421	6	71	0	8421
17:55:00	64500	6	82	0	8345	6	82	0	8345
18:00:00	64800	2	83	0	8264	2	83	0	8264
18:05:00	65100	3	97	0	8170	3	97	0	8170
18:10:00	65400	3	83	0	8090	3	83	0	8090
18:15:00	65700	3	95	0	7998	3	95	0	7998
18:20:00	66000	1	114	0	7885	1	114	0	7885
18:25:00	66300	1	140	0	7746	1	140	0	7746
18:30:00	66600	2	121	0	7627	2	121	0	7627
18:35:00	66900	2	135	0	7494	2	135	0	7494
18:40:00	67200	1	140	0	7355	1	140	0	7355
18:45:00	67500	1	148	0	7208	1	148	0	7208
18:50:00	67800	1	161	0	7048	1	161	0	7048
18:55:00	68100	3	158	0	6893	3	158	0	6893
19:00:00	68400	4	155	0	6742	4	155	0	6742
19:05:00	68700	1	165	0	6578	1	165	0	6578
19:10:00	69000	2	200	0	6380	2	200	0	6380
19:15:00	69300	0	197	0	6183	0	197	0	6183
19:20:00	69600	5	214	0	5974	5	214	0	5974
19:25:00	69900	4	224	0	5754	4	224	0	5754
19:30:00	70200	3	189	0	5568	3	189	0	5568
19:35:00	70500	1	214	0	5355	1	214	0	5355
19:40:00	70800	3	219	0	5139	3	219	0	5139
19:45:00	71100	1	207	0	4933	1	207	0	4933
19:50:00	71400	2	205	0	4730	2	205	0	4730
19:55:00	71700	1	203	0	4528	1	203	0	4528
20:00:00	72000	1	218	0	4311	1	218	0	4311
20:05:00	72300	2	215	0	4098	2	215	0	4098
20:10:00	72600	0	195	0	3903	0	195	0	3903
20:15:00	72900	1	202	0	3702	1	202	0	3702
20:20:00	73200	0	208	0	3494	0	208	0	3494
20:25:00	73500	0	191	0	3303	0	191	0	3303
20:30:00	73800	1	207	0	3097	1	207	0	3097
20:35:00	74100	0	164	0	2933	0	164	0	2933
20:40:00	74400	0	161	0	2772	0	161	0	2772
20:45:00	74700	1	160	0	2613	1	160	0	2613
20:50:00	75000	1	160	0	2454	1	160	0	2454
20:55:00	75300	1	144	0	2311	1	144	0	2311
21:00:00	75600	1	121	0	2191	1	121	0	2191
21:05:00	75900	0	130	0	2061	0	130	0	2061
21:10:00	76200	0	137	0	1924	0	137	0	1924
21:15:00	76500	0	102	0	1822	0	102	0	1822
21:20:00	76800	0	111	0	1711	0	111	0	1711
21:25:00	77100	0	95	0	1616	0	95	0	1616
21:30:00	77400	0	91	0	1525	0	91	0	1525
21:35:00	77700	0	97	0	1428	0	97	0	1428
21:40:00	78000	0	80	0	1348	0	80	0	1348
21:45:00	78300	0	81	0	1267	0	81	0	1267
21:50:00	78600	1	69	0	1199	1	69	0	1199
21:55:00	78900	0	82	0	1117	0	82	0	1117
22:00:00	79200	0	57	0	1060	0	57	0	1060
22:05:00	79500	0	59	0	1001	0	59	0	1001
22:10:00	79800	0	67	0	934	0	67	0	934
22:15:00	80100	0	47	0	887	0	47	0	887
22:20:00	80400	0	58	0	829	0	58	0	829
22:25:00	80700	0	44	0	785	0	44	0	785
22:30:00	81000	0	38	0	747	0	38	0	747
22:35:00	81300	0	34	0	713	0	34	0	713
22:40:00	81600	0	51	0	662	0	51	0	662
22:45:00	81900	0	41	0	621	0	41	0	621
22:50:00	82200	0	34	0	587	0	34	0	587
22:55:00	82500	0	43	0	544	0	43	0	544
23:00:00	82800	0	26	0	518	0	26	0	518
23:05:00	83100	0	26	0	492	0	26	0	492
23:10:00	83400	0	24	0	468	0	24	0	468
23:15:00	83700	0	20	0	448	0	20	0	448
23:20:00	84000	0	31	0	417	0	31	0	417
23:25:00	84300	0	28	0	389	0	28	0	389
23:30:00	84600	0	23	0	366	0	23	0	366
23:35:00	84900	0	26	0	340	0	26	0	340
23:40:00	85200	0	18	0	322	0	18	0	322
23:45:00	85500	0	17	0	305	0	17	0	305
23:50:00	85800	0	19	0	286	0	19	0	286
23:55:00	86100	0	16	0	270	0	16	0	270
24:00:00	86400	0	17	0	253	0	17	0	253
24:05:00	86700	0	15	0	238	0	15	0	238
24:10:00	87000	0	13	0	225	0	13	0	225
24:15:00	87300	0	18	0	207	0	18	0	207
24:20:00	87600	0	13	0	194	0	13	0	194
24:25:00	87900	0	8	0	186	0	8	0	186
24:30:00	88200	0	14	0	172	0	14	0	172
24:35:00	88500	0	11	0	161	0	11	0	161
24:40:00	88800	0	7	0	154	0	7	0	154
24:45:00	89100	0	11	0	143	0	11	0	143
24:50:00	89400	0	9	0	134	0	9	0	134
24:55:00	89700	0	7	0	127	0	7	0	127
25:00:00	90000	0	2	0	125	0	2	0	125
25:05:00	90300	0	6	0	119	0	6	0	119
25:10:00	90600	0	1	0	118	0	1	0	118
25:15:00	90900	0	7	0	111	0	7	0	111
25:20:00	91200	0	10	0	101	0	10	0	101
25:25:00	91500	0	6	0	95	0	6	0	95
25:30:00	91800	0	6	0	89	0	6	0	89
25:35:00	92100	0	10	0	79	0	10	0	79
25:40:00	92400	0	3	0	76	0	3	0	76
25:45:00	92700	0	2	0	74	0	2	0	74
25:50:00	93000	0	6	0	68	0	6	0	68
25:55:00	93300	0	3	0	65	0	3	0	65
26:00:00	93600	0	9	0	56	0	9	0	56
26:05:00	93900	0	4	0	52	0	4	0	52
26:10:00	94200	0	3	0	49	0	3	0	49
26:15:00	94500	0	4	0	45	0	4	0	45
26:20:00	94800	0	3	0	42	0	3	0	42
26:25:00	95100	0	3	0	39	0	3	0	39
26:30:00	95400	0	2	0	37	0	2	0	37
26:35:00	95700	0	4	0	33	0	4	0	33
26:40:00	96000	0	3	0	30	0	3	0	30
26:45:00	96300	0	1	0	29	0	1	0	29
26:50:00	96600	0	1	0	28	0	1	0	28
26:55:00	96900	0	3	0	25	0	3	0	25
27:00:00	97200	0	3	0	22	0	3	0	22
27:05:00	97500	0	0	0	22	0	0	0	22
27:10:00	97800	0	3	0	19	0	3	0	19
27:15:00	98100	0	0	0	19	0	0	0	19
27:20:00	98400	0	1	0	18	0	1	0	18
27:25:00	98700	0	1	0	17	0	1	0	17
27:30:00	99000	0	1	0	16	0	1	0	16
27:35:00	99300	0	2	0	14	0	2	0	14
27:40:00	99600	0	4	0	10	0	4	0	10
27:45:00	99900	0	2	0	8	0	2	0	8
27:50:00	100200	0	0	0	8	0	0	0	8
27:55:00	100500	0	1	0	7	0	1	0	7
28:00:00	100800	0	1	0	6	0	1	0	6
28:05:00	101100	0	1	0	5	0	1	0	5
28:10:00	101400	0	0	0	5	0	0	0	5
28:15:00	101700	0	0	0	5	0	0	0	5
28:20:00	102000	0	0	0	5	0	0	0	5
28:25:00	102300	0	1	0	4	0	1	0	4
28:30:00	102600	0	0	0	4	0	0	0	4
28:35:00	102900	0	1	0	3	0	1	0	3
28:40:00	103200	0	1	0	2	0	1	0	2
28:45:00	103500	0	0	0	2	0	0	0	2
28:50:00	103800	0	0	0	2	0	0	0	2
28:55:00	104100	0	0	0	2	0	0	0	2
29:00:00	104400	0	0	0	2	0	0	0	2
29:05:00	104700	0	0	0	2	0	0	0	2
29:10:00	105000	0	1	0	1	0	1	0	1
29:15:00	105300	0	0	0	1	0	0	0	1
29:20:00	105600	0	0	0	1	0	0	0	1
29:25:00	105900	0	0	0	1	0	0	0	1
29:30:00	106200	0	0	0	1	0	0	0	1
29:35:00	106500	0	0	0	1	0	0	0	1
29:40:00	106800	0	0	0	1	0	0	0	1
29:45:00	107100	0	0	0	1	0	0	0	1
29:50:00	107400	0	0	0	1	0	0	0	1
29:55:00	107700	0	0	0	1	0	0	0	1
30:00:00	108000	0	0	1	0	0	0	1	0
30:05:00	108300	0	0	0	0	0	0	0	0
