time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car
09:25:00	33900	0	127	0	7657	0	127	0	7657
09:30:00	34200	0	110	0	7547	0	110	0	7547
09:35:00	34500	0	156	0	7391	0	156	0	7391
09:40:00	34800	0	155	0	7236	0	155	0	7236
09:45:00	35100	0	166	0	7070	0	166	0	7070
09:50:00	35400	0	172	0	6898	0	172	0	6898
09:55:00	35700	0	137	0	6761	0	137	0	6761
10:00:00	36000	0	159	0	6602	0	159	0	6602
10:05:00	36300	0	174	0	6428	0	174	0	6428
10:10:00	36600	0	183	0	6245	0	183	0	6245
10:15:00	36900	0	181	0	6064	0	181	0	6064
10:20:00	37200	0	181	0	5883	0	181	0	5883
10:25:00	37500	0	201	0	5682	0	201	0	5682
10:30:00	37800	0	202	0	5480	0	202	0	5480
10:35:00	38100	0	240	0	5240	0	240	0	5240
10:40:00	38400	0	211	0	5029	0	211	0	5029
10:45:00	38700	0	210	0	4819	0	210	0	4819
10:50:00	39000	0	207	0	4612	0	207	0	4612
10:55:00	39300	0	190	0	4422	0	190	0	4422
11:00:00	39600	0	207	0	4215	0	207	0	4215
11:05:00	39900	0	203	0	4012	0	203	0	4012
11:10:00	40200	0	196	0	3816	0	196	0	3816
11:15:00	40500	0	185	0	3631	0	185	0	3631
11:20:00	40800	0	197	0	3434	0	197	0	3434
11:25:00	41100	0	208	0	3226	0	208	0	3226
11:30:00	41400	0	153	0	3073	0	153	0	3073
11:35:00	41700	0	167	0	2906	0	167	0	2906
11:40:00	42000	0	172	0	2734	0	172	0	2734
11:45:00	42300	0	155	0	2579	0	155	0	2579
11:50:00	42600	0	183	0	2396	0	183	0	2396
11:55:00	42900	0	136	0	2260	0	136	0	2260
12:00:00	43200	0	151	0	2109	0	151	0	2109
12:05:00	43500	0	116	0	1993	0	116	0	1993
12:10:00	43800	0	99	0	1894	0	99	0	1894
12:15:00	44100	0	99	0	1795	0	99	0	1795
12:20:00	44400	0	87	0	1708	0	87	0	1708
12:25:00	44700	0	101	0	1607	0	101	0	1607
12:30:00	45000	0	76	0	1531	0	76	0	1531
12:35:00	45300	0	86	0	1445	0	86	0	1445
12:40:00	45600	0	84	0	1361	0	84	0	1361
12:45:00	45900	0	69	0	1292	0	69	0	1292
12:50:00	46200	0	73	0	1219	0	73	0	1219
12:55:00	46500	0	68	0	1151	0	68	0	1151
13:00:00	46800	0	64	0	1087	0	64	0	1087
13:05:00	47100	0	61	0	1026	0	61	0	1026
13:10:00	47400	0	51	0	975	0	51	0	975
13:15:00	47700	0	54	0	921	0	54	0	921
13:20:00	48000	0	50	0	871	0	50	0	871
13:25:00	48300	0	49	0	822	0	49	0	822
13:30:00	48600	0	42	0	780	0	42	0	780
13:35:00	48900	0	45	0	735	0	45	0	735
13:40:00	49200	0	35	0	700	0	35	0	700
13:45:00	49500	0	42	0	658	0	42	0	658
13:50:00	49800	0	36	0	622	0	36	0	622
13:55:00	50100	0	40	0	582	0	40	0	582
14:00:00	50400	0	36	0	546	0	36	0	546
14:05:00	50700	0	39	0	507	0	39	0	507
14:10:00	51000	0	30	0	477	0	30	0	477
14:15:00	51300	0	30	0	447	0	30	0	447
14:20:00	51600	0	30	0	417	0	30	0	417
14:25:00	51900	0	24	0	393	0	24	0	393
14:30:00	52200	0	18	0	375	0	18	0	375
14:35:00	52500	0	21	0	354	0	21	0	354
14:40:00	52800	0	22	0	332	0	22	0	332
14:45:00	53100	0	28	0	304	0	28	0	304
14:50:00	53400	0	23	0	281	0	23	0	281
14:55:00	53700	0	18	0	263	0	18	0	263
15:00:00	54000	0	16	0	247	0	16	0	247
15:05:00	54300	0	13	0	234	0	13	0	234
15:10:00	54600	0	8	0	226	0	8	0	226
15:15:00	54900	0	12	0	214	0	12	0	214
15:20:00	55200	0	12	0	202	0	12	0	202
15:25:00	55500	0	12	0	190	0	12	0	190
15:30:00	55800	0	13	0	177	0	13	0	177
15:35:00	56100	0	15	0	162	0	15	0	162
15:40:00	56400	0	4	0	158	0	4	0	158
15:45:00	56700	0	10	0	148	0	10	0	148
15:50:00	57000	0	8	0	140	0	8	0	140
15:55:00	57300	0	4	0	136	0	4	0	136
16:00:00	57600	3	11	0	128	3	11	0	128
16:05:00	57900	7	5	0	130	7	5	0	130
16:10:00	58200	4	4	0	130	4	4	0	130
16:15:00	58500	14	3	0	141	14	3	0	141
16:20:00	58800	13	4	0	150	13	4	0	150
16:25:00	59100	21	1	0	170	21	1	0	170
16:30:00	59400	229	4	0	395	229	4	0	395
16:35:00	59700	267	7	0	655	267	7	0	655
16:40:00	60000	285	5	0	935	285	5	0	935
16:45:00	60300	233	4	0	1164	233	4	0	1164
16:50:00	60600	275	3	0	1436	275	3	0	1436
16:55:00	60900	231	5	0	1662	231	5	0	1662
17:00:00	61200	5724	9	0	7377	5724	9	0	7377
17:05:00	61500	270	7	0	7640	270	7	0	7640
17:10:00	61800	252	11	0	7881	252	11	0	7881
17:15:00	62100	270	21	0	8130	270	21	0	8130
17:20:00	62400	262	17	0	8375	262	17	0	8375
17:25:00	62700	258	30	0	8603	258	30	0	8603
17:30:00	63000	19	43	0	8579	19	43	0	8579
17:35:00	63300	20	40	0	8559	20	40	0	8559
17:40:00	63600	14	51	0	8522	14	51	0	8522
17:45:00	63900	14	61	0	8475	14	61	0	8475
17:50:00	64200	8	74	0	8409	8	74	0	8409
17:55:00	64500	10	89	0	8330	10	89	0	8330
18:00:00	64800	1	80	0	8251	1	80	0	8251
18:05:00	65100	2	101	0	8152	2	101	0	8152
18:10:00	65400	1	87	0	8066	1	87	0	8066
18:15:00	65700	2	91	0	7977	2	91	0	7977
18:20:00	66000	2	108	0	7871	2	108	0	7871
18:25:00	66300	2	144	0	7729	2	144	0	7729
18:30:00	66600	1	118	0	7612	1	118	0	7612
18:35:00	66900	2	132	0	7482	2	132	0	7482
18:40:00	67200	1	128	0	7355	1	128	0	7355
18:45:00	67500	3	162	0	7196	3	162	0	7196
18:50:00	67800	3	145	0	7054	3	145	0	7054
18:55:00	68100	1	158	0	6897	1	158	0	6897
19:00:00	68400	2	164	0	6735	2	164	0	6735
19:05:00	68700	1	179	0	6557	1	179	0	6557
19:10:00	69000	1	193	0	6365	1	193	0	6365
19:15:00	69300	2	184	0	6183	2	184	0	6183
19:20:00	69600	3	208	0	5978	3	208	0	5978
19:25:00	69900	2	214	0	5766	2	214	0	5766
19:30:00	70200	1	191	0	5576	1	191	0	5576
19:35:00	70500	1	195	0	5382	1	195	0	5382
19:40:00	70800	1	221	0	5162	1	221	0	5162
19:45:00	71100	0	215	0	4947	0	215	0	4947
19:50:00	71400	0	210	0	4737	0	210	0	4737
19:55:00	71700	0	229	0	4508	0	229	0	4508
20:00:00	72000	0	217	0	4291	0	217	0	4291
20:05:00	72300	0	210	0	4081	0	210	0	4081
20:10:00	72600	1	205	0	3877	1	205	0	3877
20:15:00	72900	0	179	0	3698	0	179	0	3698
20:20:00	73200	1	198	0	3501	1	198	0	3501
20:25:00	73500	3	199	0	3305	3	199	0	3305
20:30:00	73800	0	174	0	3131	0	174	0	3131
20:35:00	74100	0	173	0	2958	0	173	0	2958
20:40:00	74400	0	170	0	2788	0	170	0	2788
20:45:00	74700	0	161	0	2627	0	161	0	2627
20:50:00	75000	0	134	0	2493	0	134	0	2493
20:55:00	75300	0	129	0	2364	0	129	0	2364
21:00:00	75600	0	117	0	2247	0	117	0	2247
21:05:00	75900	0	140	0	2107	0	140	0	2107
21:10:00	76200	0	140	0	1967	0	140	0	1967
21:15:00	76500	0	116	0	1851	0	116	0	1851
21:20:00	76800	1	121	0	1731	1	121	0	1731
21:25:00	77100	0	96	0	1635	0	96	0	1635
21:30:00	77400	0	110	0	1525	0	110	0	1525
21:35:00	77700	0	89	0	1436	0	89	0	1436
21:40:00	78000	0	75	0	1361	0	75	0	1361
21:45:00	78300	0	73	0	1288	0	73	0	1288
21:50:00	78600	0	65	0	1223	0	65	0	1223
21:55:00	78900	0	70	0	1153	0	70	0	1153
22:00:00	79200	0	68	0	1085	0	68	0	1085
22:05:00	79500	0	53	0	1032	0	53	0	1032
22:10:00	79800	0	70	0	962	0	70	0	962
22:15:00	80100	0	61	0	901	0	61	0	901
22:20:00	80400	0	46	0	855	0	46	0	855
22:25:00	80700	0	37	0	818	0	37	0	818
22:30:00	81000	0	47	0	771	0	47	0	771
22:35:00	81300	0	44	0	727	0	44	0	727
22:40:00	81600	0	42	0	685	0	42	0	685
22:45:00	81900	0	44	0	641	0	44	0	641
22:50:00	82200	0	39	0	602	0	39	0	602
22:55:00	82500	0	36	0	566	0	36	0	566
23:00:00	82800	0	27	0	539	0	27	0	539
23:05:00	83100	0	34	0	505	0	34	0	505
23:10:00	83400	0	27	0	478	0	27	0	478
23:15:00	83700	0	27	0	451	0	27	0	451
23:20:00	84000	0	30	0	421	0	30	0	421
23:25:00	84300	0	31	0	390	0	31	0	390
23:30:00	84600	0	17	0	373	0	17	0	373
23:35:00	84900	0	28	0	345	0	28	0	345
23:40:00	85200	0	25	0	320	0	25	0	320
23:45:00	85500	0	14	0	306	0	14	0	306
23:50:00	85800	0	23	0	283	0	23	0	283
23:55:00	86100	0	22	0	261	0	22	0	261
24:00:00	86400	0	15	0	246	0	15	0	246
24:05:00	86700	0	21	0	225	0	21	0	225
24:10:00	87000	0	13	0	212	0	13	0	212
24:15:00	87300	0	14	0	198	0	14	0	198
24:20:00	87600	0	8	0	190	0	8	0	190
24:25:00	87900	0	10	0	180	0	10	0	180
24:30:00	88200	0	15	0	165	0	15	0	165
24:35:00	88500	0	12	0	153	0	12	0	153
24:40:00	88800	0	6	0	147	0	6	0	147
24:45:00	89100	0	8	0	139	0	8	0	139
24:50:00	89400	0	14	0	125	0	14	0	125
24:55:00	89700	0	6	0	119	0	6	0	119
25:00:00	90000	0	10	0	109	0	10	0	109
25:05:00	90300	0	6	0	103	0	6	0	103
25:10:00	90600	0	3	0	100	0	3	0	100
25:15:00	90900	0	5	0	95	0	5	0	95
25:20:00	91200	0	8	0	87	0	8	0	87
25:25:00	91500	0	10	0	77	0	10	0	77
25:30:00	91800	0	8	0	69	0	8	0	69
25:35:00	92100	0	4	0	65	0	4	0	65
25:40:00	92400	0	4	0	61	0	4	0	61
25:45:00	92700	0	6	0	55	0	6	0	55
25:50:00	93000	0	7	0	48	0	7	0	48
25:55:00	93300	0	3	0	45	0	3	0	45
26:00:00	93600	0	6	0	39	0	6	0	39
26:05:00	93900	0	4	0	35	0	4	0	35
26:10:00	94200	0	1	0	34	0	1	0	34
26:15:00	94500	0	2	0	32	0	2	0	32
26:20:00	94800	0	3	0	29	0	3	0	29
26:25:00	95100	0	4	0	25	0	4	0	25
26:30:00	95400	0	1	0	24	0	1	0	24
26:35:00	95700	0	1	0	23	0	1	0	23
26:40:00	96000	0	0	0	23	0	0	0	23
26:45:00	96300	0	1	0	22	0	1	0	22
26:50:00	96600	0	2	0	20	0	2	0	20
26:55:00	96900	0	2	0	18	0	2	0	18
27:00:00	97200	0	1	0	17	0	1	0	17
27:05:00	97500	0	1	0	16	0	1	0	16
27:10:00	97800	0	3	0	13	0	3	0	13
27:15:00	98100	0	1	0	12	0	1	0	12
27:20:00	98400	0	1	0	11	0	1	0	11
27:25:00	98700	0	2	0	9	0	2	0	9
27:30:00	99000	0	0	0	9	0	0	0	9
27:35:00	99300	0	0	0	9	0	0	0	9
27:40:00	99600	0	2	0	7	0	2	0	7
27:45:00	99900	0	1	0	6	0	1	0	6
27:50:00	100200	0	1	0	5	0	1	0	5
27:55:00	100500	0	0	0	5	0	0	0	5
28:00:00	100800	0	1	0	4	0	1	0	4
28:05:00	101100	0	1	0	3	0	1	0	3
28:10:00	101400	0	0	0	3	0	0	0	3
28:15:00	101700	0	0	0	3	0	0	0	3
28:20:00	102000	0	1	0	2	0	1	0	2
28:25:00	102300	0	0	0	2	0	0	0	2
28:30:00	102600	0	0	0	2	0	0	0	2
28:35:00	102900	0	0	0	2	0	0	0	2
28:40:00	103200	0	0	0	2	0	0	0	2
28:45:00	103500	0	0	0	2	0	0	0	2
28:50:00	103800	0	0	0	2	0	0	0	2
28:55:00	104100	0	1	0	1	0	1	0	1
29:00:00	104400	0	0	0	1	0	0	0	1
29:05:00	104700	0	0	0	1	0	0	0	1
29:10:00	105000	0	0	0	1	0	0	0	1
29:15:00	105300	0	0	0	1	0	0	0	1
29:20:00	105600	0	0	0	1	0	0	0	1
29:25:00	105900	0	0	0	1	0	0	0	1
29:30:00	106200	0	0	0	1	0	0	0	1
29:35:00	106500	0	0	0	1	0	0	0	1
29:40:00	106800	0	0	0	1	0	0	0	1
29:45:00	107100	0	0	0	1	0	0	0	1
29:50:00	107400	0	0	0	1	0	0	0	1
29:55:00	107700	0	0	0	1	0	0	0	1
30:00:00	108000	0	0	1	0	0	0	1	0
30:05:00	108300	0	0	0	0	0	0	0	0
