time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car
09:25:00	33900	0	128	0	7705	0	128	0	7705
09:30:00	34200	0	124	0	7581	0	124	0	7581
09:35:00	34500	0	149	0	7432	0	149	0	7432
09:40:00	34800	0	155	0	7277	0	155	0	7277
09:45:00	35100	0	157	0	7120	0	157	0	7120
09:50:00	35400	0	168	0	6952	0	168	0	6952
09:55:00	35700	0	152	0	6800	0	152	0	6800
10:00:00	36000	0	153	0	6647	0	153	0	6647
10:05:00	36300	0	161	0	6486	0	161	0	6486
10:10:00	36600	0	204	0	6282	0	204	0	6282
10:15:00	36900	0	177	0	6105	0	177	0	6105
10:20:00	37200	0	174	0	5931	0	174	0	5931
10:25:00	37500	0	211	0	5720	0	211	0	5720
10:30:00	37800	0	205	0	5515	0	205	0	5515
10:35:00	38100	0	230	0	5285	0	230	0	5285
10:40:00	38400	0	208	0	5077	0	208	0	5077
10:45:00	38700	0	219	0	4858	0	219	0	4858
10:50:00	39000	0	208	0	4650	0	208	0	4650
10:55:00	39300	0	201	0	4449	0	201	0	4449
11:00:00	39600	0	189	0	4260	0	189	0	4260
11:05:00	39900	0	208	0	4052	0	208	0	4052
11:10:00	40200	0	220	0	3832	0	220	0	3832
11:15:00	40500	0	196	0	3636	0	196	0	3636
11:20:00	40800	0	171	0	3465	0	171	0	3465
11:25:00	41100	0	183	0	3282	0	183	0	3282
11:30:00	41400	0	156	0	3126	0	156	0	3126
11:35:00	41700	0	178	0	2948	0	178	0	2948
11:40:00	42000	0	167	0	2781	0	167	0	2781
11:45:00	42300	0	165	0	2616	0	165	0	2616
11:50:00	42600	0	182	0	2434	0	182	0	2434
11:55:00	42900	0	143	0	2291	0	143	0	2291
12:00:00	43200	0	136	0	2155	0	136	0	2155
12:05:00	43500	0	132	0	2023	0	132	0	2023
12:10:00	43800	0	134	0	1889	0	134	0	1889
12:15:00	44100	0	110	0	1779	0	110	0	1779
12:20:00	44400	0	110	0	1669	0	110	0	1669
12:25:00	44700	0	93	0	1576	0	93	0	1576
12:30:00	45000	0	85	0	1491	0	85	0	1491
12:35:00	45300	0	84	0	1407	0	84	0	1407
12:40:00	45600	0	69	0	1338	0	69	0	1338
12:45:00	45900	0	88	0	1250	0	88	0	1250
12:50:00	46200	0	55	0	1195	0	55	0	1195
12:55:00	46500	0	54	0	1141	0	54	0	1141
13:00:00	46800	0	78	0	1063	0	78	0	1063
13:05:00	47100	0	62	0	1001	0	62	0	1001
13:10:00	47400	0	48	0	953	0	48	0	953
13:15:00	47700	0	49	0	904	0	49	0	904
13:20:00	48000	0	49	0	855	0	49	0	855
13:25:00	48300	0	35	0	820	0	35	0	820
13:30:00	48600	0	40	0	780	0	40	0	780
13:35:00	48900	0	33	0	747	0	33	0	747
13:40:00	49200	0	48	0	699	0	48	0	699
13:45:00	49500	0	50	0	649	0	50	0	649
13:50:00	49800	0	34	0	615	0	34	0	615
13:55:00	50100	0	33	0	582	0	33	0	582
14:00:00	50400	0	36	0	546	0	36	0	546
14:05:00	50700	0	26	0	520	0	26	0	520
14:10:00	51000	0	30	0	490	0	30	0	490
14:15:00	51300	0	24	0	466	0	24	0	466
14:20:00	51600	0	38	0	428	0	38	0	428
14:25:00	51900	0	23	0	405	0	23	0	405
14:30:00	52200	0	24	0	381	0	24	0	381
14:35:00	52500	0	27	0	354	0	27	0	354
14:40:00	52800	0	16	0	338	0	16	0	338
14:45:00	53100	0	21	0	317	0	21	0	317
14:50:00	53400	0	21	0	296	0	21	0	296
14:55:00	53700	0	16	0	280	0	16	0	280
15:00:00	54000	0	13	0	267	0	13	0	267
15:05:00	54300	0	19	0	248	0	19	0	248
15:10:00	54600	0	10	0	238	0	10	0	238
15:15:00	54900	0	14	0	224	0	14	0	224
15:20:00	55200	0	4	0	220	0	4	0	220
15:25:00	55500	0	12	0	208	0	12	0	208
15:30:00	55800	0	12	0	196	0	12	0	196
15:35:00	56100	0	12	0	184	0	12	0	184
15:40:00	56400	0	9	0	175	0	9	0	175
15:45:00	56700	0	6	0	169	0	6	0	169
15:50:00	57000	0	11	0	158	0	11	0	158
15:55:00	57300	0	6	0	152	0	6	0	152
16:00:00	57600	0	5	0	147	0	5	0	147
16:05:00	57900	5	5	0	147	5	5	0	147
16:10:00	58200	5	8	0	144	5	8	0	144
16:15:00	58500	3	3	0	144	3	3	0	144
16:20:00	58800	5	3	0	146	5	3	0	146
16:25:00	59100	12	2	0	156	12	2	0	156
16:30:00	59400	173	1	0	328	173	1	0	328
16:35:00	59700	175	6	0	497	175	6	0	497
16:40:00	60000	187	6	0	678	187	6	0	678
16:45:00	60300	166	8	0	836	166	8	0	836
16:50:00	60600	181	4	0	1013	181	4	0	1013
16:55:00	60900	174	2	0	1185	174	2	0	1185
17:00:00	61200	6675	5	0	7855	6675	5	0	7855
17:05:00	61500	161	7	0	8009	161	7	0	8009
17:10:00	61800	173	10	0	8172	173	10	0	8172
17:15:00	62100	190	17	0	8345	190	17	0	8345
17:20:00	62400	171	17	0	8499	171	17	0	8499
17:25:00	62700	180	31	0	8648	180	31	0	8648
17:30:00	63000	8	42	0	8614	8	42	0	8614
17:35:00	63300	7	41	0	8580	7	41	0	8580
17:40:00	63600	7	45	0	8542	7	45	0	8542
17:45:00	63900	6	54	0	8494	6	54	0	8494
17:50:00	64200	3	67	0	8430	3	67	0	8430
17:55:00	64500	7	90	0	8347	7	90	0	8347
18:00:00	64800	3	84	0	8266	3	84	0	8266
18:05:00	65100	6	101	0	8171	6	101	0	8171
18:10:00	65400	4	83	0	8092	4	83	0	8092
18:15:00	65700	1	109	0	7984	1	109	0	7984
18:20:00	66000	4	110	0	7878	4	110	0	7878
18:25:00	66300	6	135	0	7749	6	135	0	7749
18:30:00	66600	1	119	0	7631	1	119	0	7631
18:35:00	66900	2	135	0	7498	2	135	0	7498
18:40:00	67200	2	142	0	7358	2	142	0	7358
18:45:00	67500	2	153	0	7207	2	153	0	7207
18:50:00	67800	0	171	0	7036	0	171	0	7036
18:55:00	68100	2	164	0	6874	2	164	0	6874
19:00:00	68400	3	161	0	6716	3	161	0	6716
19:05:00	68700	1	166	0	6551	1	166	0	6551
19:10:00	69000	0	188	0	6363	0	188	0	6363
19:15:00	69300	2	193	0	6172	2	193	0	6172
19:20:00	69600	1	219	0	5954	1	219	0	5954
19:25:00	69900	2	216	0	5740	2	216	0	5740
19:30:00	70200	1	197	0	5544	1	197	0	5544
19:35:00	70500	5	217	0	5332	5	217	0	5332
19:40:00	70800	1	227	0	5106	1	227	0	5106
19:45:00	71100	2	198	0	4910	2	198	0	4910
19:50:00	71400	1	198	0	4713	1	198	0	4713
19:55:00	71700	1	191	0	4523	1	191	0	4523
20:00:00	72000	2	222	0	4303	2	222	0	4303
20:05:00	72300	3	235	0	4071	3	235	0	4071
20:10:00	72600	1	194	0	3878	1	194	0	3878
20:15:00	72900	3	201	0	3680	3	201	0	3680
20:20:00	73200	1	191	0	3490	1	191	0	3490
20:25:00	73500	0	183	0	3307	0	183	0	3307
20:30:00	73800	0	198	0	3109	0	198	0	3109
20:35:00	74100	1	160	0	2950	1	160	0	2950
20:40:00	74400	0	165	0	2785	0	165	0	2785
20:45:00	74700	0	157	0	2628	0	157	0	2628
20:50:00	75000	0	158	0	2470	0	158	0	2470
20:55:00	75300	0	163	0	2307	0	163	0	2307
21:00:00	75600	0	125	0	2182	0	125	0	2182
21:05:00	75900	2	129	0	2055	2	129	0	2055
21:10:00	76200	1	145	0	1911	1	145	0	1911
21:15:00	76500	1	112	0	1800	1	112	0	1800
21:20:00	76800	1	102	0	1699	1	102	0	1699
21:25:00	77100	0	96	0	1603	0	96	0	1603
21:30:00	77400	0	88	0	1515	0	88	0	1515
21:35:00	77700	0	100	0	1415	0	100	0	1415
21:40:00	78000	0	82	0	1333	0	82	0	1333
21:45:00	78300	0	70	0	1263	0	70	0	1263
21:50:00	78600	0	82	0	1181	0	82	0	1181
21:55:00	78900	0	72	0	1109	0	72	0	1109
22:00:00	79200	0	57	0	1052	0	57	0	1052
22:05:00	79500	1	55	0	998	1	55	0	998
22:10:00	79800	0	59	0	939	0	59	0	939
22:15:00	80100	0	53	0	886	0	53	0	886
22:20:00	80400	0	65	0	821	0	65	0	821
22:25:00	80700	0	44	0	777	0	44	0	777
22:30:00	81000	0	51	0	726	0	51	0	726
22:35:00	81300	0	37	0	689	0	37	0	689
22:40:00	81600	0	43	0	646	0	43	0	646
22:45:00	81900	0	31	0	615	0	31	0	615
22:50:00	82200	0	37	0	578	0	37	0	578
22:55:00	82500	0	41	0	537	0	41	0	537
23:00:00	82800	0	21	0	516	0	21	0	516
23:05:00	83100	0	31	0	485	0	31	0	485
23:10:00	83400	0	19	0	466	0	19	0	466
23:15:00	83700	0	25	0	441	0	25	0	441
23:20:00	84000	0	33	0	408	0	33	0	408
23:25:00	84300	0	26	0	382	0	26	0	382
23:30:00	84600	0	17	0	365	0	17	0	365
23:35:00	84900	0	22	0	343	0	22	0	343
23:40:00	85200	0	18	0	325	0	18	0	325
23:45:00	85500	0	11	0	314	0	11	0	314
23:50:00	85800	0	18	0	296	0	18	0	296
23:55:00	86100	0	16	0	280	0	16	0	280
24:00:00	86400	0	13	0	267	0	13	0	267
24:05:00	86700	0	13	0	254	0	13	0	254
24:10:00	87000	0	14	0	240	0	14	0	240
24:15:00	87300	0	20	0	220	0	20	0	220
24:20:00	87600	0	10	0	210	0	10	0	210
24:25:00	87900	0	6	0	204	0	6	0	204
24:30:00	88200	0	13	0	191	0	13	0	191
24:35:00	88500	0	15	0	176	0	15	0	176
24:40:00	88800	0	11	0	165	0	11	0	165
24:45:00	89100	0	11	0	154	0	11	0	154
24:50:00	89400	0	7	0	147	0	7	0	147
24:55:00	89700	0	8	0	139	0	8	0	139
25:00:00	90000	0	2	0	137	0	2	0	137
25:05:00	90300	0	4	0	133	0	4	0	133
25:10:00	90600	0	2	0	131	0	2	0	131
25:15:00	90900	0	6	0	125	0	6	0	125
25:20:00	91200	0	9	0	116	0	9	0	116
25:25:00	91500	0	8	0	108	0	8	0	108
25:30:00	91800	0	7	0	101	0	7	0	101
25:35:00	92100	0	5	0	96	0	5	0	96
25:40:00	92400	0	8	0	88	0	8	0	88
25:45:00	92700	0	3	0	85	0	3	0	85
25:50:00	93000	0	9	0	76	0	9	0	76
25:55:00	93300	0	4	0	72	0	4	0	72
26:00:00	93600	0	6	0	66	0	6	0	66
26:05:00	93900	0	2	0	64	0	2	0	64
26:10:00	94200	0	4	0	60	0	4	0	60
26:15:00	94500	0	7	0	53	0	7	0	53
26:20:00	94800	0	5	0	48	0	5	0	48
26:25:00	95100	0	1	0	47	0	1	0	47
26:30:00	95400	0	3	0	44	0	3	0	44
26:35:00	95700	0	6	0	38	0	6	0	38
26:40:00	96000	0	3	0	35	0	3	0	35
26:45:00	96300	0	1	0	34	0	1	0	34
26:50:00	96600	0	3	0	31	0	3	0	31
26:55:00	96900	0	4	0	27	0	4	0	27
27:00:00	97200	0	2	0	25	0	2	0	25
27:05:00	97500	0	2	0	23	0	2	0	23
27:10:00	97800	0	1	0	22	0	1	0	22
27:15:00	98100	0	3	0	19	0	3	0	19
27:20:00	98400	0	3	0	16	0	3	0	16
27:25:00	98700	0	0	0	16	0	0	0	16
27:30:00	99000	0	1	0	15	0	1	0	15
27:35:00	99300	0	0	0	15	0	0	0	15
27:40:00	99600	0	1	0	14	0	1	0	14
27:45:00	99900	0	1	0	13	0	1	0	13
27:50:00	100200	0	0	0	13	0	0	0	13
27:55:00	100500	0	1	0	12	0	1	0	12
28:00:00	100800	0	2	0	10	0	2	0	10
28:05:00	101100	0	1	0	9	0	1	0	9
28:10:00	101400	0	3	0	6	0	3	0	6
28:15:00	101700	0	0	0	6	0	0	0	6
28:20:00	102000	0	0	0	6	0	0	0	6
28:25:00	102300	0	0	0	6	0	0	0	6
28:30:00	102600	0	1	0	5	0	1	0	5
28:35:00	102900	0	0	0	5	0	0	0	5
28:40:00	103200	0	0	0	5	0	0	0	5
28:45:00	103500	0	1	0	4	0	1	0	4
28:50:00	103800	0	2	0	2	0	2	0	2
28:55:00	104100	0	0	0	2	0	0	0	2
29:00:00	104400	0	0	0	2	0	0	0	2
29:05:00	104700	0	1	0	1	0	1	0	1
29:10:00	105000	0	0	0	1	0	0	0	1
29:15:00	105300	0	0	0	1	0	0	0	1
29:20:00	105600	0	0	0	1	0	0	0	1
29:25:00	105900	0	0	0	1	0	0	0	1
29:30:00	106200	0	0	0	1	0	0	0	1
29:35:00	106500	0	0	0	1	0	0	0	1
29:40:00	106800	0	0	0	1	0	0	0	1
29:45:00	107100	0	0	0	1	0	0	0	1
29:50:00	107400	0	0	0	1	0	0	0	1
29:55:00	107700	0	0	0	1	0	0	0	1
30:00:00	108000	0	0	1	0	0	0	1	0
30:05:00	108300	0	0	0	0	0	0	0	0
