time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car
09:25:00	33900	0	117	0	7687	0	117	0	7687
09:30:00	34200	0	122	0	7565	0	122	0	7565
09:35:00	34500	0	140	0	7425	0	140	0	7425
09:40:00	34800	0	162	0	7263	0	162	0	7263
09:45:00	35100	0	156	0	7107	0	156	0	7107
09:50:00	35400	0	168	0	6939	0	168	0	6939
09:55:00	35700	0	162	0	6777	0	162	0	6777
10:00:00	36000	0	148	0	6629	0	148	0	6629
10:05:00	36300	0	176	0	6453	0	176	0	6453
10:10:00	36600	0	193	0	6260	0	193	0	6260
10:15:00	36900	0	198	0	6062	0	198	0	6062
10:20:00	37200	0	172	0	5890	0	172	0	5890
10:25:00	37500	0	200	0	5690	0	200	0	5690
10:30:00	37800	0	210	0	5480	0	210	0	5480
10:35:00	38100	0	209	0	5271	0	209	0	5271
10:40:00	38400	0	209	0	5062	0	209	0	5062
10:45:00	38700	0	224	0	4838	0	224	0	4838
10:50:00	39000	0	202	0	4636	0	202	0	4636
10:55:00	39300	0	183	0	4453	0	183	0	4453
11:00:00	39600	0	197	0	4256	0	197	0	4256
11:05:00	39900	0	200	0	4056	0	200	0	4056
11:10:00	40200	0	202	0	3854	0	202	0	3854
11:15:00	40500	0	189	0	3665	0	189	0	3665
11:20:00	40800	0	183	0	3482	0	183	0	3482
11:25:00	41100	0	189	0	3293	0	189	0	3293
11:30:00	41400	0	172	0	3121	0	172	0	3121
11:35:00	41700	0	174	0	2947	0	174	0	2947
11:40:00	42000	0	150	0	2797	0	150	0	2797
11:45:00	42300	0	183	0	2614	0	183	0	2614
11:50:00	42600	0	183	0	2431	0	183	0	2431
11:55:00	42900	0	150	0	2281	0	150	0	2281
12:00:00	43200	0	141	0	2140	0	141	0	2140
12:05:00	43500	0	115	0	2025	0	115	0	2025
12:10:00	43800	0	119	0	1906	0	119	0	1906
12:15:00	44100	0	114	0	1792	0	114	0	1792
12:20:00	44400	0	94	0	1698	0	94	0	1698
12:25:00	44700	0	95	0	1603	0	95	0	1603
12:30:00	45000	0	88	0	1515	0	88	0	1515
12:35:00	45300	0	82	0	1433	0	82	0	1433
12:40:00	45600	0	78	0	1355	0	78	0	1355
12:45:00	45900	0	73	0	1282	0	73	0	1282
12:50:00	46200	0	69	0	1213	0	69	0	1213
12:55:00	46500	0	63	0	1150	0	63	0	1150
13:00:00	46800	0	63	0	1087	0	63	0	1087
13:05:00	47100	0	59	0	1028	0	59	0	1028
13:10:00	47400	0	48	0	980	0	48	0	980
13:15:00	47700	0	72	0	908	0	72	0	908
13:20:00	48000	0	50	0	858	0	50	0	858
13:25:00	48300	0	43	0	815	0	43	0	815
13:30:00	48600	0	42	0	773	0	42	0	773
13:35:00	48900	0	33	0	740	0	33	0	740
13:40:00	49200	0	55	0	685	0	55	0	685
13:45:00	49500	0	36	0	649	0	36	0	649
13:50:00	49800	0	32	0	617	0	32	0	617
13:55:00	50100	0	36	0	581	0	36	0	581
14:00:00	50400	0	39	0	542	0	39	0	542
14:05:00	50700	0	43	0	499	0	43	0	499
14:10:00	51000	0	26	0	473	0	26	0	473
14:15:00	51300	0	30	0	443	0	30	0	443
14:20:00	51600	0	35	0	408	0	35	0	408
14:25:00	51900	0	22	0	386	0	22	0	386
14:30:00	52200	0	24	0	362	0	24	0	362
14:35:00	52500	0	19	0	343	0	19	0	343
14:40:00	52800	0	24	0	319	0	24	0	319
14:45:00	53100	0	23	0	296	0	23	0	296
14:50:00	53400	0	19	0	277	0	19	0	277
14:55:00	53700	0	14	0	263	0	14	0	263
15:00:00	54000	0	19	0	244	0	19	0	244
15:05:00	54300	0	11	0	233	0	11	0	233
15:10:00	54600	0	7	0	226	0	7	0	226
15:15:00	54900	0	16	0	210	0	16	0	210
15:20:00	55200	0	10	0	200	0	10	0	200
15:25:00	55500	0	10	0	190	0	10	0	190
15:30:00	55800	0	10	0	180	0	10	0	180
15:35:00	56100	0	16	0	164	0	16	0	164
15:40:00	56400	0	6	0	158	0	6	0	158
15:45:00	56700	0	8	0	150	0	8	0	150
15:50:00	57000	0	4	0	146	0	4	0	146
15:55:00	57300	1	5	0	142	1	5	0	142
16:00:00	57600	0	9	0	133	0	9	0	133
16:05:00	57900	5	4	0	134	5	4	0	134
16:10:00	58200	6	5	0	135	6	5	0	135
16:15:00	58500	7	1	0	141	7	1	0	141
16:20:00	58800	10	3	0	148	10	3	0	148
16:25:00	59100	13	0	0	161	13	0	0	161
16:30:00	59400	192	3	0	350	192	3	0	350
16:35:00	59700	235	9	0	576	235	9	0	576
16:40:00	60000	219	4	0	791	219	4	0	791
16:45:00	60300	207	8	0	990	207	8	0	990
16:50:00	60600	222	4	0	1208	222	4	0	1208
16:55:00	60900	209	1	0	1416	209	1	0	1416
17:00:00	61200	6192	8	0	7600	6192	8	0	7600
17:05:00	61500	223	4	0	7819	223	4	0	7819
17:10:00	61800	222	8	0	8033	222	8	0	8033
17:15:00	62100	223	18	0	8238	223	18	0	8238
17:20:00	62400	225	21	0	8442	225	21	0	8442
17:25:00	62700	221	31	0	8632	221	31	0	8632
17:30:00	63000	13	40	0	8605	13	40	0	8605
17:35:00	63300	12	42	0	8575	12	42	0	8575
17:40:00	63600	13	50	0	8538	13	50	0	8538
17:45:00	63900	11	63	0	8486	11	63	0	8486
17:50:00	64200	5	73	0	8418	5	73	0	8418
17:55:00	64500	4	92	0	8330	4	92	0	8330
18:00:00	64800	6	78	0	8258	6	78	0	8258
18:05:00	65100	4	98	0	8164	4	98	0	8164
18:10:00	65400	2	87	0	8079	2	87	0	8079
18:15:00	65700	0	91	0	7988	0	91	0	7988
18:20:00	66000	1	100	0	7889	1	100	0	7889
18:25:00	66300	1	149	0	7741	1	149	0	7741
18:30:00	66600	2	125	0	7618	2	125	0	7618
18:35:00	66900	1	131	0	7488	1	131	0	7488
18:40:00	67200	1	132	0	7357	1	132	0	7357
18:45:00	67500	1	158	0	7200	1	158	0	7200
18:50:00	67800	2	164	0	7038	2	164	0	7038
18:55:00	68100	3	153	0	6888	3	153	0	6888
19:00:00	68400	4	164	0	6728	4	164	0	6728
19:05:00	68700	2	175	0	6555	2	175	0	6555
19:10:00	69000	2	191	0	6366	2	191	0	6366
19:15:00	69300	0	203	0	6163	0	203	0	6163
19:20:00	69600	4	206	0	5961	4	206	0	5961
19:25:00	69900	1	210	0	5752	1	210	0	5752
19:30:00	70200	5	195	0	5562	5	195	0	5562
19:35:00	70500	1	200	0	5363	1	200	0	5363
19:40:00	70800	0	223	0	5140	0	223	0	5140
19:45:00	71100	2	223	0	4919	2	223	0	4919
19:50:00	71400	1	195	0	4725	1	195	0	4725
19:55:00	71700	2	218	0	4509	2	218	0	4509
20:00:00	72000	2	228	0	4283	2	228	0	4283
20:05:00	72300	0	190	0	4093	0	190	0	4093
20:10:00	72600	0	198	0	3895	0	198	0	3895
20:15:00	72900	0	183	0	3712	0	183	0	3712
20:20:00	73200	0	199	0	3513	0	199	0	3513
20:25:00	73500	0	185	0	3328	0	185	0	3328
20:30:00	73800	0	208	0	3120	0	208	0	3120
20:35:00	74100	1	178	0	2943	1	178	0	2943
20:40:00	74400	0	145	0	2798	0	145	0	2798
20:45:00	74700	1	172	0	2627	1	172	0	2627
20:50:00	75000	1	144	0	2484	1	144	0	2484
20:55:00	75300	0	138	0	2346	0	138	0	2346
21:00:00	75600	0	123	0	2223	0	123	0	2223
21:05:00	75900	0	140	0	2083	0	140	0	2083
21:10:00	76200	0	124	0	1959	0	124	0	1959
21:15:00	76500	0	107	0	1852	0	107	0	1852
21:20:00	76800	0	111	0	1741	0	111	0	1741
21:25:00	77100	0	93	0	1648	0	93	0	1648
21:30:00	77400	0	114	0	1534	0	114	0	1534
21:35:00	77700	0	89	0	1445	0	89	0	1445
21:40:00	78000	1	85	0	1361	1	85	0	1361
21:45:00	78300	0	70	0	1291	0	70	0	1291
21:50:00	78600	0	77	0	1214	0	77	0	1214
21:55:00	78900	0	75	0	1139	0	75	0	1139
22:00:00	79200	0	66	0	1073	0	66	0	1073
22:05:00	79500	0	62	0	1011	0	62	0	1011
22:10:00	79800	0	61	0	950	0	61	0	950
22:15:00	80100	0	52	0	898	0	52	0	898
22:20:00	80400	0	60	0	838	0	60	0	838
22:25:00	80700	0	39	0	799	0	39	0	799
22:30:00	81000	0	44	0	755	0	44	0	755
22:35:00	81300	0	43	0	712	0	43	0	712
22:40:00	81600	0	44	0	668	0	44	0	668
22:45:00	81900	0	38	0	630	0	38	0	630
22:50:00	82200	0	38	0	592	0	38	0	592
22:55:00	82500	0	47	0	545	0	47	0	545
23:00:00	82800	0	24	0	521	0	24	0	521
23:05:00	83100	0	29	0	492	0	29	0	492
23:10:00	83400	0	25	0	467	0	25	0	467
23:15:00	83700	0	25	0	442	0	25	0	442
23:20:00	84000	0	35	0	407	0	35	0	407
23:25:00	84300	0	27	0	380	0	27	0	380
23:30:00	84600	0	21	0	359	0	21	0	359
23:35:00	84900	0	19	0	340	0	19	0	340
23:40:00	85200	0	20	0	320	0	20	0	320
23:45:00	85500	0	22	0	298	0	22	0	298
23:50:00	85800	0	12	0	286	0	12	0	286
23:55:00	86100	0	27	0	259	0	27	0	259
24:00:00	86400	0	11	0	248	0	11	0	248
24:05:00	86700	0	16	0	232	0	16	0	232
24:10:00	87000	0	15	0	217	0	15	0	217
24:15:00	87300	0	15	0	202	0	15	0	202
24:20:00	87600	0	12	0	190	0	12	0	190
24:25:00	87900	0	6	0	184	0	6	0	184
24:30:00	88200	0	11	0	173	0	11	0	173
24:35:00	88500	0	15	0	158	0	15	0	158
24:40:00	88800	0	11	0	147	0	11	0	147
24:45:00	89100	0	8	0	139	0	8	0	139
24:50:00	89400	0	9	0	130	0	9	0	130
24:55:00	89700	0	7	0	123	0	7	0	123
25:00:00	90000	0	3	0	120	0	3	0	120
25:05:00	90300	0	6	0	114	0	6	0	114
25:10:00	90600	0	7	0	107	0	7	0	107
25:15:00	90900	0	6	0	101	0	6	0	101
25:20:00	91200	0	8	0	93	0	8	0	93
25:25:00	91500	0	9	0	84	0	9	0	84
25:30:00	91800	0	6	0	78	0	6	0	78
25:35:00	92100	0	3	0	75	0	3	0	75
25:40:00	92400	0	8	0	67	0	8	0	67
25:45:00	92700	0	4	0	63	0	4	0	63
25:50:00	93000	0	4	0	59	0	4	0	59
25:55:00	93300	0	4	0	55	0	4	0	55
26:00:00	93600	0	9	0	46	0	9	0	46
26:05:00	93900	0	1	0	45	0	1	0	45
26:10:00	94200	0	5	0	40	0	5	0	40
26:15:00	94500	0	6	0	34	0	6	0	34
26:20:00	94800	0	5	0	29	0	5	0	29
26:25:00	95100	0	1	0	28	0	1	0	28
26:30:00	95400	0	0	0	28	0	0	0	28
26:35:00	95700	0	3	0	25	0	3	0	25
26:40:00	96000	0	0	0	25	0	0	0	25
26:45:00	96300	0	4	0	21	0	4	0	21
26:50:00	96600	0	3	0	18	0	3	0	18
26:55:00	96900	0	3	0	15	0	3	0	15
27:00:00	97200	0	1	0	14	0	1	0	14
27:05:00	97500	0	0	0	14	0	0	0	14
27:10:00	97800	0	0	0	14	0	0	0	14
27:15:00	98100	0	0	0	14	0	0	0	14
27:20:00	98400	0	1	0	13	0	1	0	13
27:25:00	98700	0	2	0	11	0	2	0	11
27:30:00	99000	0	2	0	9	0	2	0	9
27:35:00	99300	0	1	0	8	0	1	0	8
27:40:00	99600	0	2	0	6	0	2	0	6
27:45:00	99900	0	0	0	6	0	0	0	6
27:50:00	100200	0	1	0	5	0	1	0	5
27:55:00	100500	0	1	0	4	0	1	0	4
28:00:00	100800	0	0	0	4	0	0	0	4
28:05:00	101100	0	0	0	4	0	0	0	4
28:10:00	101400	0	0	0	4	0	0	0	4
28:15:00	101700	0	0	0	4	0	0	0	4
28:20:00	102000	0	0	0	4	0	0	0	4
28:25:00	102300	0	1	0	3	0	1	0	3
28:30:00	102600	0	0	0	3	0	0	0	3
28:35:00	102900	0	1	0	2	0	1	0	2
28:40:00	103200	0	0	0	2	0	0	0	2
28:45:00	103500	0	0	0	2	0	0	0	2
28:50:00	103800	0	0	0	2	0	0	0	2
28:55:00	104100	0	0	0	2	0	0	0	2
29:00:00	104400	0	0	0	2	0	0	0	2
29:05:00	104700	0	0	0	2	0	0	0	2
29:10:00	105000	0	1	0	1	0	1	0	1
29:15:00	105300	0	0	0	1	0	0	0	1
29:20:00	105600	0	0	0	1	0	0	0	1
29:25:00	105900	0	0	0	1	0	0	0	1
29:30:00	106200	0	0	0	1	0	0	0	1
29:35:00	106500	0	0	0	1	0	0	0	1
29:40:00	106800	0	0	0	1	0	0	0	1
29:45:00	107100	0	0	0	1	0	0	0	1
29:50:00	107400	0	0	0	1	0	0	0	1
29:55:00	107700	0	0	0	1	0	0	0	1
30:00:00	108000	0	0	1	0	0	0	1	0
30:05:00	108300	0	0	0	0	0	0	0	0
